att1,att2,att3,att4,att5,att10,att11,att13,att14,att15,att18,att20,att22,att25,att26,att33,att38,att43,att47,att48,att51,att56,att59,att61,att64,att65,att66,att68,att69,att71,att73,att75,att76,att78,att79,att80,att81,att82,att83,att85,att86,att93,att94,att97,att98,att100,att103,att104,att106,att107,att109,att111,att113,att114,att115,att117,att120,att121,att122,att123,att125,att127,att128,att130,att133,att135,att136,att137,att138,att144,att145,att149,att151,att152,att156,att157,att158,att159,att164,att166,att167,att168,att169,att170,att171,att173,att175,att180,att181,att182,att186,att187,att189,att191,att196,att197,att200,att203,att209,att212,class
381.0,477.0,953.0,907.0,661.0,11.0,10.0,320.0,194.0,744.0,942.0,17.0,20.0,284.0,132.0,36.0,98.0,12.0,2.0,2.0,999.0,5.0,3.0,241.0,954.0,1141.0,842.0,23.0,35.0,10.0,285.0,925.0,791.0,906.0,25.0,9.0,26.0,19.0,10.0,335.0,339.0,33.0,16.0,390.0,262.0,850.0,28.0,32.0,11.0,8.0,256.0,937.0,1064.0,871.0,8.0,4.0,3.0,349.0,329.0,783.0,984.0,9.0,20.0,16.0,329.0,1022.0,888.0,755.0,749.0,6.0,361.0,823.0,29.0,23.0,11.0,363.0,331.0,664.0,16.0,18.0,10.0,12.0,309.0,317.0,871.0,1049.0,17.0,17.0,183.0,449.0,815.0,9.0,32.0,5.0,983.0,653.0,31.0,13.0,672.0,15.0,8
415.0,455.0,862.0,930.0,637.0,5.0,13.0,410.0,294.0,651.0,918.0,23.0,16.0,342.0,186.0,28.0,174.0,13.0,1.0,2.0,882.0,3.0,2.0,243.0,929.0,1117.0,856.0,19.0,41.0,9.0,375.0,804.0,796.0,808.0,18.0,15.0,18.0,13.0,9.0,331.0,439.0,25.0,16.0,502.0,364.0,889.0,35.0,38.0,11.0,3.0,172.0,850.0,1040.0,985.0,1.0,12.0,1.0,377.0,367.0,696.0,960.0,2.0,26.0,12.0,353.0,935.0,925.0,731.0,843.0,2.0,423.0,799.0,22.0,29.0,15.0,471.0,347.0,541.0,22.0,12.0,11.0,8.0,253.0,363.0,748.0,1025.0,10.0,13.0,115.0,313.0,935.0,2.0,40.0,6.0,1008.0,629.0,37.0,8.0,648.0,9.0,8
398.0,464.0,1006.0,832.0,669.0,12.0,9.0,357.0,251.0,721.0,924.0,15.0,21.0,295.0,123.0,42.0,133.0,10.0,1.0,0.0,1008.0,7.0,2.0,218.0,923.0,1149.0,814.0,25.0,31.0,9.0,316.0,900.0,738.0,892.0,23.0,9.0,32.0,20.0,9.0,346.0,422.0,39.0,17.0,431.0,303.0,773.0,30.0,30.0,12.0,11.0,227.0,996.0,1072.0,879.0,6.0,2.0,1.0,390.0,270.0,842.0,992.0,7.0,20.0,15.0,316.0,1081.0,821.0,763.0,735.0,0.0,362.0,831.0,27.0,21.0,13.0,404.0,286.0,651.0,14.0,19.0,11.0,10.0,286.0,268.0,878.0,1057.0,15.0,9.0,142.0,390.0,809.0,7.0,26.0,4.0,910.0,661.0,29.0,16.0,680.0,15.0,8
412.0,474.0,1054.0,809.0,694.0,12.0,10.0,353.0,297.0,773.0,934.0,14.0,19.0,293.0,127.0,37.0,131.0,12.0,2.0,1.0,1060.0,12.0,3.0,234.0,894.0,1174.0,836.0,30.0,32.0,10.0,314.0,952.0,699.0,866.0,25.0,10.0,31.0,20.0,10.0,336.0,494.0,38.0,15.0,433.0,363.0,752.0,28.0,29.0,10.0,12.0,241.0,1046.0,1097.0,955.0,8.0,5.0,2.0,388.0,334.0,892.0,1017.0,9.0,21.0,15.0,332.0,1131.0,806.0,788.0,803.0,1.0,378.0,856.0,29.0,20.0,12.0,410.0,360.0,703.0,13.0,19.0,10.0,11.0,294.0,354.0,926.0,1082.0,17.0,8.0,156.0,342.0,885.0,9.0,27.0,5.0,885.0,686.0,28.0,17.0,705.0,16.0,8
353.0,467.0,1021.0,768.0,662.0,11.0,11.0,320.0,324.0,748.0,924.0,18.0,22.0,300.0,130.0,39.0,146.0,11.0,3.0,1.0,1027.0,8.0,4.0,227.0,889.0,1142.0,810.0,26.0,26.0,9.0,283.0,927.0,680.0,874.0,24.0,10.0,37.0,19.0,9.0,349.0,529.0,44.0,18.0,414.0,380.0,707.0,29.0,33.0,13.0,11.0,262.0,1013.0,1065.0,923.0,7.0,7.0,2.0,357.0,319.0,859.0,985.0,8.0,21.0,16.0,307.0,1098.0,777.0,756.0,771.0,1.0,341.0,824.0,28.0,24.0,12.0,367.0,387.0,672.0,17.0,18.0,9.0,11.0,311.0,371.0,893.0,1050.0,16.0,8.0,189.0,345.0,849.0,8.0,21.0,6.0,844.0,654.0,32.0,16.0,673.0,16.0,8
392.0,352.0,947.0,659.0,681.0,9.0,9.0,471.0,609.0,628.0,758.0,30.0,10.0,381.0,313.0,36.0,423.0,20.0,7.0,9.0,907.0,36.0,8.0,286.0,814.0,1161.0,774.0,24.0,23.0,9.0,452.0,765.0,589.0,752.0,11.0,38.0,38.0,9.0,11.0,384.0,480.0,39.0,14.0,549.0,515.0,576.0,40.0,15.0,9.0,17.0,223.0,951.0,1084.0,943.0,6.0,22.0,0.0,424.0,276.0,795.0,1004.0,5.0,27.0,16.0,340.0,1034.0,672.0,775.0,815.0,1.0,486.0,843.0,15.0,12.0,14.0,538.0,340.0,552.0,31.0,10.0,13.0,9.0,298.0,320.0,781.0,1069.0,3.0,2.0,140.0,172.0,869.0,5.0,6.0,2.0,721.0,673.0,16.0,14.0,692.0,32.0,8
262.0,402.0,799.0,772.0,655.0,4.0,11.0,329.0,315.0,580.0,883.0,14.0,15.0,295.0,153.0,40.0,167.0,17.0,3.0,1.0,823.0,8.0,4.0,206.0,861.0,1135.0,747.0,26.0,27.0,9.0,324.0,731.0,670.0,857.0,14.0,8.0,32.0,12.0,9.0,306.0,428.0,39.0,17.0,459.0,387.0,715.0,39.0,29.0,12.0,11.0,209.0,787.0,1058.0,844.0,3.0,2.0,2.0,292.0,296.0,633.0,978.0,2.0,19.0,7.0,248.0,872.0,769.0,749.0,716.0,1.0,376.0,817.0,18.0,20.0,12.0,410.0,310.0,500.0,13.0,11.0,9.0,11.0,260.0,294.0,687.0,1043.0,6.0,10.0,160.0,326.0,766.0,2.0,26.0,6.0,848.0,647.0,28.0,16.0,666.0,14.0,8
339.0,391.0,855.0,798.0,640.0,4.0,10.0,382.0,358.0,592.0,898.0,22.0,13.0,316.0,198.0,30.0,222.0,15.0,2.0,0.0,855.0,2.0,3.0,221.0,835.0,1118.0,814.0,20.0,41.0,10.0,367.0,755.0,670.0,812.0,16.0,14.0,20.0,10.0,10.0,319.0,459.0,27.0,13.0,486.0,452.0,753.0,37.0,37.0,12.0,8.0,166.0,847.0,1041.0,935.0,1.0,10.0,1.0,353.0,311.0,693.0,961.0,0.0,25.0,7.0,295.0,932.0,799.0,736.0,793.0,0.0,409.0,800.0,20.0,28.0,13.0,457.0,369.0,516.0,21.0,11.0,10.0,10.0,253.0,357.0,725.0,1034.0,8.0,9.0,95.0,243.0,873.0,0.0,38.0,5.0,874.0,634.0,36.0,13.0,649.0,8.0,8
223.0,453.0,873.0,812.0,634.0,15.0,13.0,216.0,206.0,672.0,931.0,20.0,20.0,210.0,180.0,34.0,114.0,14.0,5.0,3.0,911.0,8.0,6.0,149.0,945.0,1114.0,795.0,14.0,21.0,7.0,213.0,835.0,730.0,977.0,35.0,12.0,34.0,23.0,7.0,227.0,413.0,39.0,16.0,370.0,278.0,749.0,20.0,35.0,11.0,9.0,300.0,857.0,1037.0,728.0,18.0,4.0,4.0,241.0,307.0,703.0,957.0,19.0,23.0,12.0,237.0,942.0,793.0,728.0,752.0,5.0,281.0,796.0,31.0,36.0,10.0,275.0,317.0,574.0,19.0,22.0,7.0,13.0,229.0,297.0,783.0,1022.0,27.0,16.0,261.0,431.0,664.0,19.0,24.0,8.0,888.0,626.0,34.0,14.0,645.0,6.0,8
412.0,506.0,951.0,890.0,687.0,13.0,9.0,353.0,173.0,720.0,965.0,20.0,18.0,311.0,135.0,36.0,91.0,15.0,1.0,2.0,981.0,4.0,2.0,236.0,935.0,1167.0,877.0,22.0,35.0,9.0,320.0,893.0,778.0,943.0,32.0,12.0,26.0,21.0,9.0,368.0,378.0,33.0,14.0,417.0,273.0,835.0,21.0,35.0,9.0,7.0,273.0,937.0,1090.0,904.0,15.0,4.0,1.0,386.0,328.0,783.0,1010.0,16.0,23.0,14.0,318.0,1022.0,875.0,781.0,780.0,4.0,392.0,849.0,32.0,26.0,15.0,406.0,328.0,634.0,19.0,20.0,11.0,8.0,316.0,316.0,847.0,1075.0,24.0,15.0,182.0,436.0,852.0,16.0,32.0,4.0,968.0,679.0,34.0,12.0,698.0,10.0,8
420.0,368.0,918.0,771.0,652.0,6.0,10.0,457.0,471.0,611.0,839.0,17.0,15.0,383.0,251.0,39.0,301.0,15.0,2.0,3.0,892.0,21.0,1.0,266.0,850.0,1132.0,813.0,31.0,34.0,8.0,438.0,764.0,667.0,769.0,16.0,25.0,29.0,12.0,8.0,386.0,448.0,36.0,19.0,541.0,495.0,718.0,37.0,16.0,16.0,12.0,159.0,916.0,1055.0,954.0,1.0,1.0,2.0,412.0,280.0,760.0,975.0,0.0,24.0,13.0,366.0,999.0,780.0,746.0,818.0,3.0,486.0,814.0,20.0,9.0,16.0,534.0,324.0,559.0,22.0,11.0,14.0,7.0,300.0,318.0,764.0,1040.0,8.0,6.0,94.0,160.0,896.0,0.0,29.0,1.0,847.0,644.0,15.0,13.0,663.0,31.0,8
417.0,463.0,804.0,988.0,670.0,12.0,14.0,344.0,162.0,667.0,1021.0,35.0,13.0,286.0,170.0,29.0,140.0,9.0,0.0,0.0,870.0,21.0,1.0,217.0,953.0,1150.0,903.0,3.0,42.0,8.0,301.0,824.0,850.0,965.0,40.0,27.0,19.0,18.0,8.0,339.0,271.0,26.0,9.0,412.0,212.0,949.0,13.0,36.0,4.0,0.0,226.0,778.0,1073.0,856.0,23.0,11.0,9.0,377.0,359.0,624.0,993.0,24.0,14.0,15.0,319.0,863.0,957.0,764.0,822.0,12.0,379.0,832.0,30.0,33.0,13.0,393.0,255.0,563.0,28.0,17.0,12.0,10.0,289.0,257.0,746.0,1058.0,32.0,17.0,159.0,479.0,816.0,24.0,39.0,9.0,1068.0,662.0,37.0,5.0,681.0,9.0,8
440.0,466.0,997.0,815.0,654.0,12.0,9.0,431.0,285.0,710.0,884.0,11.0,19.0,369.0,159.0,39.0,181.0,11.0,1.0,2.0,1009.0,15.0,0.0,284.0,874.0,1134.0,828.0,33.0,34.0,7.0,368.0,899.0,707.0,810.0,20.0,11.0,29.0,16.0,7.0,380.0,400.0,36.0,19.0,467.0,339.0,760.0,33.0,26.0,14.0,9.0,211.0,987.0,1057.0,941.0,3.0,1.0,1.0,448.0,282.0,833.0,977.0,4.0,24.0,19.0,392.0,1072.0,812.0,748.0,799.0,2.0,404.0,816.0,24.0,17.0,15.0,456.0,252.0,656.0,10.0,15.0,13.0,8.0,312.0,268.0,875.0,1042.0,12.0,11.0,108.0,344.0,895.0,4.0,29.0,2.0,893.0,646.0,25.0,14.0,665.0,19.0,8
291.0,393.0,894.0,689.0,628.0,2.0,11.0,346.0,418.0,623.0,805.0,14.0,13.0,306.0,188.0,32.0,224.0,13.0,3.0,2.0,890.0,8.0,4.0,239.0,812.0,1108.0,729.0,26.0,19.0,9.0,339.0,784.0,597.0,759.0,18.0,8.0,38.0,12.0,9.0,309.0,489.0,37.0,17.0,478.0,462.0,618.0,35.0,29.0,12.0,11.0,186.0,888.0,1031.0,866.0,1.0,10.0,3.0,291.0,271.0,734.0,951.0,2.0,19.0,9.0,291.0,973.0,698.0,722.0,714.0,2.0,401.0,790.0,22.0,20.0,11.0,425.0,335.0,553.0,13.0,13.0,9.0,12.0,285.0,315.0,760.0,1016.0,10.0,7.0,157.0,255.0,792.0,2.0,18.0,6.0,759.0,620.0,28.0,16.0,639.0,14.0,8
443.0,483.0,1051.0,823.0,677.0,10.0,8.0,380.0,268.0,772.0,920.0,18.0,21.0,326.0,134.0,40.0,142.0,12.0,0.0,1.0,1055.0,10.0,1.0,251.0,892.0,1157.0,830.0,28.0,33.0,8.0,313.0,953.0,725.0,862.0,25.0,10.0,30.0,18.0,8.0,385.0,465.0,37.0,19.0,418.0,326.0,764.0,28.0,33.0,14.0,10.0,248.0,1043.0,1080.0,953.0,8.0,0.0,0.0,395.0,309.0,889.0,1000.0,9.0,21.0,17.0,329.0,1128.0,820.0,771.0,801.0,1.0,401.0,839.0,29.0,24.0,14.0,403.0,315.0,700.0,17.0,17.0,12.0,9.0,327.0,311.0,921.0,1065.0,17.0,10.0,177.0,353.0,889.0,9.0,28.0,3.0,901.0,669.0,32.0,15.0,688.0,14.0,8
351.0,515.0,859.0,863.0,678.0,12.0,13.0,318.0,178.0,684.0,968.0,24.0,15.0,304.0,138.0,33.0,98.0,12.0,1.0,0.0,901.0,4.0,2.0,231.0,870.0,1158.0,874.0,14.0,40.0,9.0,287.0,831.0,737.0,956.0,27.0,16.0,23.0,20.0,9.0,343.0,393.0,30.0,11.0,424.0,286.0,818.0,26.0,39.0,6.0,3.0,264.0,843.0,1081.0,909.0,10.0,7.0,1.0,355.0,373.0,689.0,1001.0,11.0,27.0,15.0,303.0,928.0,854.0,772.0,779.0,4.0,357.0,840.0,29.0,32.0,13.0,377.0,373.0,568.0,23.0,19.0,11.0,10.0,313.0,375.0,769.0,1066.0,19.0,15.0,199.0,429.0,851.0,11.0,35.0,6.0,941.0,670.0,38.0,8.0,689.0,10.0,8
356.0,440.0,1129.0,679.0,667.0,10.0,10.0,315.0,495.0,816.0,923.0,12.0,21.0,333.0,189.0,25.0,243.0,11.0,2.0,6.0,1117.0,18.0,3.0,270.0,826.0,1147.0,855.0,36.0,12.0,10.0,272.0,985.0,597.0,881.0,24.0,20.0,35.0,18.0,10.0,362.0,582.0,28.0,19.0,369.0,525.0,610.0,29.0,19.0,14.0,14.0,289.0,1123.0,1070.0,1014.0,7.0,21.0,5.0,344.0,320.0,969.0,990.0,8.0,21.0,17.0,332.0,1208.0,702.0,761.0,856.0,4.0,342.0,829.0,28.0,10.0,9.0,342.0,440.0,760.0,19.0,17.0,10.0,14.0,360.0,426.0,991.0,1055.0,16.0,7.0,212.0,274.0,926.0,8.0,7.0,5.0,747.0,659.0,18.0,17.0,678.0,26.0,8
366.0,442.0,809.0,851.0,645.0,3.0,12.0,369.0,287.0,598.0,938.0,17.0,12.0,309.0,157.0,28.0,159.0,16.0,0.0,1.0,835.0,7.0,1.0,220.0,824.0,1125.0,846.0,25.0,41.0,8.0,352.0,749.0,713.0,864.0,15.0,9.0,18.0,9.0,8.0,320.0,400.0,25.0,14.0,447.0,353.0,808.0,38.0,32.0,9.0,4.0,177.0,797.0,1048.0,955.0,2.0,12.0,0.0,368.0,336.0,643.0,968.0,1.0,20.0,10.0,302.0,882.0,848.0,739.0,815.0,1.0,400.0,807.0,19.0,23.0,14.0,442.0,334.0,504.0,16.0,8.0,12.0,9.0,264.0,344.0,701.0,1033.0,7.0,12.0,100.0,344.0,895.0,1.0,40.0,5.0,929.0,637.0,31.0,9.0,656.0,9.0,8
369.0,443.0,781.0,855.0,644.0,3.0,12.0,394.0,236.0,558.0,912.0,17.0,10.0,326.0,116.0,29.0,138.0,14.0,2.0,1.0,811.0,5.0,1.0,237.0,846.0,1124.0,806.0,21.0,40.0,8.0,377.0,719.0,725.0,838.0,17.0,9.0,19.0,9.0,8.0,325.0,375.0,26.0,14.0,488.0,326.0,810.0,36.0,32.0,9.0,4.0,152.0,767.0,1047.0,879.0,0.0,11.0,0.0,349.0,299.0,613.0,967.0,1.0,20.0,8.0,343.0,852.0,840.0,738.0,747.0,3.0,427.0,806.0,21.0,25.0,14.0,471.0,289.0,488.0,16.0,10.0,14.0,9.0,275.0,293.0,677.0,1032.0,9.0,14.0,91.0,363.0,819.0,1.0,39.0,5.0,931.0,636.0,31.0,9.0,655.0,11.0,8
441.0,501.0,1001.0,905.0,694.0,11.0,12.0,366.0,214.0,788.0,1022.0,17.0,18.0,302.0,116.0,31.0,140.0,13.0,0.0,2.0,1029.0,9.0,1.0,241.0,914.0,1174.0,926.0,27.0,38.0,8.0,287.0,953.0,779.0,966.0,26.0,9.0,21.0,19.0,8.0,363.0,421.0,28.0,14.0,374.0,296.0,856.0,27.0,32.0,9.0,4.0,286.0,989.0,1097.0,973.0,9.0,9.0,1.0,375.0,369.0,835.0,1017.0,10.0,20.0,16.0,319.0,1074.0,898.0,788.0,845.0,2.0,375.0,856.0,30.0,23.0,15.0,371.0,365.0,692.0,16.0,18.0,12.0,8.0,323.0,373.0,895.0,1082.0,18.0,13.0,183.0,367.0,919.0,10.0,37.0,5.0,981.0,686.0,31.0,9.0,705.0,11.0,8
379.0,413.0,866.0,894.0,665.0,6.0,10.0,416.0,260.0,615.0,910.0,19.0,17.0,346.0,136.0,33.0,138.0,14.0,0.0,1.0,880.0,3.0,1.0,251.0,919.0,1145.0,792.0,19.0,38.0,8.0,391.0,784.0,774.0,864.0,17.0,11.0,23.0,14.0,8.0,351.0,395.0,30.0,17.0,490.0,352.0,845.0,36.0,34.0,14.0,6.0,128.0,856.0,1068.0,859.0,0.0,7.0,0.0,363.0,275.0,702.0,988.0,1.0,22.0,9.0,343.0,941.0,883.0,759.0,721.0,1.0,431.0,827.0,21.0,27.0,14.0,487.0,283.0,543.0,18.0,13.0,12.0,9.0,287.0,279.0,746.0,1053.0,9.0,12.0,69.0,327.0,787.0,1.0,35.0,3.0,972.0,657.0,33.0,11.0,676.0,13.0,8
400.0,428.0,853.0,881.0,663.0,5.0,10.0,433.0,269.0,628.0,949.0,18.0,14.0,383.0,143.0,32.0,149.0,14.0,0.0,1.0,879.0,6.0,1.0,304.0,872.0,1143.0,855.0,24.0,41.0,8.0,380.0,797.0,743.0,897.0,17.0,10.0,22.0,11.0,8.0,394.0,404.0,29.0,16.0,467.0,353.0,838.0,36.0,33.0,11.0,6.0,193.0,839.0,1066.0,960.0,0.0,8.0,2.0,410.0,316.0,685.0,986.0,1.0,21.0,12.0,356.0,924.0,876.0,757.0,810.0,3.0,408.0,825.0,21.0,24.0,12.0,460.0,306.0,552.0,17.0,10.0,12.0,11.0,336.0,316.0,749.0,1051.0,9.0,14.0,106.0,328.0,896.0,1.0,36.0,3.0,959.0,655.0,32.0,11.0,674.0,14.0,8
386.0,480.0,1070.0,763.0,673.0,12.0,9.0,319.0,347.0,785.0,903.0,14.0,23.0,293.0,141.0,41.0,145.0,13.0,1.0,0.0,1074.0,14.0,2.0,238.0,890.0,1153.0,825.0,32.0,28.0,9.0,286.0,968.0,683.0,871.0,26.0,8.0,35.0,20.0,9.0,348.0,516.0,40.0,19.0,407.0,375.0,696.0,27.0,29.0,14.0,11.0,289.0,1062.0,1076.0,944.0,9.0,5.0,1.0,358.0,314.0,908.0,996.0,10.0,21.0,15.0,308.0,1147.0,764.0,767.0,792.0,0.0,370.0,835.0,30.0,20.0,13.0,368.0,356.0,717.0,13.0,19.0,11.0,10.0,322.0,338.0,940.0,1061.0,18.0,9.0,206.0,360.0,880.0,10.0,23.0,4.0,837.0,665.0,28.0,16.0,684.0,16.0,8
272.0,442.0,838.0,988.0,645.0,15.0,15.0,243.0,171.0,705.0,970.0,24.0,16.0,267.0,203.0,33.0,129.0,13.0,1.0,4.0,910.0,10.0,2.0,200.0,999.0,1125.0,862.0,14.0,34.0,9.0,252.0,864.0,872.0,994.0,42.0,16.0,23.0,21.0,9.0,258.0,282.0,30.0,12.0,367.0,211.0,933.0,13.0,29.0,7.0,1.0,263.0,808.0,1048.0,739.0,27.0,7.0,7.0,260.0,382.0,656.0,968.0,28.0,17.0,12.0,294.0,893.0,955.0,739.0,811.0,10.0,326.0,807.0,34.0,30.0,9.0,320.0,248.0,605.0,17.0,20.0,11.0,14.0,262.0,260.0,790.0,1033.0,36.0,21.0,214.0,500.0,697.0,28.0,35.0,8.0,1066.0,637.0,38.0,6.0,656.0,4.0,8
396.0,440.0,725.0,936.0,647.0,4.0,13.0,405.0,181.0,548.0,956.0,17.0,13.0,329.0,217.0,32.0,175.0,14.0,3.0,4.0,765.0,19.0,2.0,216.0,903.0,1127.0,864.0,19.0,39.0,9.0,390.0,685.0,804.0,928.0,17.0,17.0,22.0,10.0,9.0,330.0,250.0,29.0,15.0,493.0,215.0,889.0,36.0,18.0,10.0,3.0,211.0,711.0,1050.0,855.0,8.0,8.0,3.0,398.0,316.0,557.0,970.0,7.0,16.0,11.0,322.0,796.0,913.0,741.0,775.0,6.0,434.0,809.0,17.0,21.0,17.0,484.0,198.0,488.0,16.0,9.0,15.0,8.0,242.0,208.0,631.0,1035.0,9.0,13.0,84.0,440.0,815.0,7.0,36.0,6.0,1014.0,639.0,31.0,8.0,658.0,13.0,8
371.0,327.0,1026.0,617.0,641.0,4.0,10.0,378.0,562.0,703.0,747.0,30.0,13.0,290.0,346.0,30.0,440.0,17.0,6.0,14.0,948.0,36.0,7.0,197.0,744.0,1083.0,747.0,24.0,17.0,8.0,357.0,756.0,513.0,815.0,14.0,38.0,40.0,10.0,10.0,285.0,467.0,33.0,17.0,518.0,454.0,546.0,35.0,15.0,10.0,16.0,162.0,1030.0,1022.0,908.0,3.0,26.0,1.0,325.0,233.0,876.0,936.0,2.0,23.0,11.0,337.0,1115.0,652.0,709.0,770.0,2.0,423.0,765.0,18.0,12.0,15.0,447.0,369.0,593.0,31.0,9.0,14.0,8.0,199.0,341.0,838.0,991.0,6.0,1.0,111.0,87.0,828.0,2.0,2.0,1.0,679.0,635.0,16.0,13.0,658.0,28.0,8
339.0,285.0,875.0,687.0,635.0,4.0,5.0,368.0,444.0,562.0,823.0,21.0,13.0,280.0,252.0,34.0,320.0,22.0,11.0,8.0,835.0,29.0,10.0,175.0,808.0,1115.0,705.0,27.0,21.0,9.0,347.0,711.0,593.0,857.0,9.0,29.0,36.0,10.0,9.0,291.0,363.0,39.0,17.0,532.0,412.0,622.0,34.0,8.0,10.0,11.0,192.0,875.0,1038.0,822.0,8.0,8.0,1.0,335.0,261.0,721.0,958.0,7.0,30.0,11.0,295.0,960.0,698.0,729.0,690.0,2.0,399.0,797.0,13.0,9.0,15.0,439.0,303.0,562.0,22.0,9.0,9.0,8.0,199.0,299.0,713.0,1023.0,1.0,1.0,131.0,221.0,748.0,7.0,20.0,8.0,759.0,627.0,7.0,8.0,646.0,35.0,8
332.0,452.0,976.0,776.0,651.0,11.0,9.0,285.0,281.0,719.0,960.0,16.0,22.0,265.0,95.0,38.0,127.0,13.0,1.0,3.0,992.0,6.0,2.0,200.0,859.0,1131.0,818.0,24.0,29.0,9.0,224.0,902.0,680.0,926.0,26.0,8.0,28.0,19.0,9.0,314.0,478.0,35.0,18.0,353.0,347.0,719.0,27.0,31.0,13.0,9.0,275.0,964.0,1054.0,909.0,9.0,2.0,4.0,314.0,318.0,810.0,974.0,10.0,19.0,16.0,278.0,1049.0,783.0,745.0,755.0,3.0,314.0,813.0,30.0,22.0,10.0,312.0,356.0,645.0,15.0,18.0,11.0,13.0,292.0,348.0,860.0,1039.0,18.0,10.0,222.0,338.0,817.0,10.0,30.0,4.0,854.0,643.0,30.0,14.0,662.0,14.0,8
350.0,320.0,753.0,753.0,656.0,4.0,3.0,389.0,471.0,474.0,854.0,12.0,13.0,297.0,279.0,38.0,335.0,23.0,7.0,2.0,727.0,22.0,8.0,188.0,838.0,1136.0,738.0,36.0,33.0,15.0,366.0,639.0,647.0,810.0,8.0,20.0,28.0,10.0,13.0,300.0,342.0,35.0,17.0,545.0,453.0,696.0,35.0,15.0,12.0,11.0,233.0,749.0,1059.0,857.0,9.0,2.0,1.0,362.0,294.0,599.0,979.0,8.0,21.0,11.0,274.0,834.0,756.0,750.0,791.0,2.0,410.0,818.0,12.0,6.0,15.0,456.0,254.0,476.0,19.0,9.0,15.0,8.0,198.0,262.0,613.0,1044.0,0.0,7.0,152.0,240.0,801.0,8.0,30.0,8.0,829.0,648.0,14.0,8.0,667.0,26.0,8
383.0,453.0,1083.0,723.0,655.0,11.0,11.0,346.0,466.0,802.0,899.0,16.0,20.0,308.0,232.0,37.0,282.0,11.0,3.0,6.0,1069.0,8.0,4.0,243.0,834.0,1135.0,859.0,24.0,24.0,9.0,299.0,953.0,619.0,845.0,24.0,12.0,31.0,19.0,11.0,357.0,595.0,38.0,16.0,434.0,530.0,660.0,29.0,31.0,11.0,13.0,250.0,1079.0,1058.0,1028.0,7.0,11.0,1.0,379.0,351.0,925.0,978.0,8.0,19.0,16.0,333.0,1164.0,748.0,749.0,872.0,0.0,363.0,817.0,28.0,22.0,13.0,389.0,471.0,708.0,15.0,18.0,9.0,10.0,319.0,449.0,935.0,1043.0,16.0,3.0,187.0,245.0,952.0,8.0,17.0,6.0,793.0,647.0,30.0,18.0,666.0,18.0,8
393.0,513.0,1016.0,820.0,672.0,11.0,10.0,340.0,216.0,759.0,939.0,16.0,20.0,302.0,128.0,41.0,116.0,12.0,2.0,0.0,1036.0,12.0,3.0,227.0,903.0,1152.0,857.0,30.0,30.0,10.0,303.0,936.0,724.0,899.0,25.0,8.0,31.0,19.0,10.0,355.0,423.0,38.0,16.0,426.0,278.0,763.0,28.0,31.0,11.0,10.0,248.0,1004.0,1075.0,900.0,8.0,1.0,1.0,379.0,331.0,850.0,995.0,9.0,21.0,16.0,305.0,1089.0,813.0,766.0,768.0,2.0,367.0,834.0,29.0,22.0,13.0,387.0,319.0,683.0,15.0,18.0,10.0,10.0,297.0,317.0,906.0,1060.0,17.0,13.0,175.0,415.0,848.0,9.0,27.0,5.0,896.0,664.0,30.0,15.0,683.0,16.0,8
386.0,380.0,862.0,765.0,678.0,3.0,8.0,457.0,375.0,585.0,841.0,14.0,14.0,389.0,223.0,37.0,225.0,18.0,0.0,1.0,850.0,12.0,1.0,286.0,818.0,1158.0,803.0,30.0,36.0,8.0,444.0,744.0,649.0,769.0,13.0,10.0,27.0,11.0,8.0,396.0,406.0,34.0,14.0,547.0,427.0,712.0,40.0,29.0,11.0,10.0,171.0,854.0,1081.0,938.0,4.0,3.0,0.0,396.0,306.0,700.0,1001.0,3.0,21.0,8.0,338.0,939.0,774.0,772.0,792.0,1.0,496.0,840.0,17.0,20.0,14.0,536.0,292.0,517.0,13.0,10.0,12.0,9.0,310.0,286.0,718.0,1066.0,5.0,8.0,124.0,252.0,884.0,3.0,31.0,3.0,841.0,670.0,28.0,15.0,689.0,16.0,8
350.0,454.0,932.0,900.0,624.0,11.0,10.0,319.0,191.0,709.0,970.0,14.0,22.0,319.0,169.0,38.0,111.0,8.0,2.0,2.0,966.0,8.0,3.0,238.0,965.0,1104.0,878.0,22.0,31.0,10.0,258.0,888.0,806.0,990.0,37.0,10.0,28.0,19.0,10.0,372.0,344.0,35.0,20.0,363.0,227.0,837.0,16.0,29.0,15.0,8.0,285.0,916.0,1027.0,833.0,20.0,2.0,3.0,352.0,338.0,762.0,947.0,21.0,17.0,16.0,282.0,1001.0,887.0,718.0,785.0,6.0,346.0,786.0,27.0,24.0,11.0,338.0,296.0,629.0,13.0,18.0,10.0,12.0,338.0,290.0,838.0,1012.0,29.0,17.0,214.0,454.0,785.0,21.0,30.0,5.0,974.0,616.0,28.0,13.0,635.0,16.0,8
