age,race,gender,grade90,income96,partner,height,weight,famsize,genhealth,illegalact,charged,jobsnum90,afqt89,typejob90,jobtrain90,income96gt17
17.0,CUBAN,Male,12TH GRADE,2.3,No,602.0,190.0,4.0,Very Good,0.0,0.0,6.0,23.0,retail,No,1
15.0,CUBAN,Female,3RD YR COL,0.0,No,504.0,128.0,4.0,Very Good,0.0,0.0,11.0,34.0,manuf,No,0
15.0,BLACK,Female,4TH YR COL,0.0,No,508.0,190.0,6.0,Poor,0.0,0.0,10.0,25.0,pro,No,0
21.0,OTHER-HISPANIC,Male,7TH GRADE,2.6,No,506.0,139.0,2.0,Poor,0.0,1.0,4.0,17.0,manuf,No,1
20.0,BLACK,Male,12TH GRADE,0.3,No,504.0,145.0,6.0,Excellent,0.0,1.0,8.0,5.0,construction,Yes,0
21.0,BLACK,Male,12TH GRADE,2.6,No,603.0,170.0,2.0,Excellent,0.0,1.0,9.0,6.0,construction,No,1
16.0,BLACK,Female,12TH GRADE,1.7,No,502.0,110.0,4.0,Very Good,0.0,0.0,7.0,7.0,busi,No,0
14.0,BLACK,Male,9TH GRADE,2.1,No,507.0,165.0,11.0,Very Good,0.0,0.0,1.0,6.0,manuf,No,1
15.0,BLACK,Male,12TH GRADE,3.5,Yes,508.0,170.0,10.0,Good,0.0,0.0,6.0,1.0,transp,No,1
16.0,BLACK,Female,4TH YR COL,2.8,No,507.0,138.0,8.0,Very Good,0.0,0.0,9.0,27.0,manuf,No,1
14.0,BLACK,Male,7TH GRADE,3.4,No,504.0,170.0,8.0,Fair,0.0,0.0,8.0,2.0,construction,Yes,1
17.0,BLACK,Female,1ST YR COL,1.7,No,501.0,195.0,7.0,Very Good,0.0,0.0,4.0,9.0,pro,No,0
16.0,BLACK,Female,12TH GRADE,1.1,No,502.0,111.0,5.0,Very Good,0.0,0.0,7.0,19.0,manuf,No,0
15.0,BLACK,Male,12TH GRADE,0.2,No,506.0,145.0,7.0,Very Good,0.0,0.0,2.0,6.0,busi,No,0
15.0,ENGLISH,Male,12TH GRADE,2.2,No,504.0,185.0,4.0,Good,0.0,0.0,6.0,5.0,pub,No,1
15.0,BLACK,Male,12TH GRADE,2.9,No,506.0,148.0,4.0,Very Good,0.0,0.0,3.0,43.0,transp,No,1
17.0,BLACK,Female,12TH GRADE,2.1,Yes,504.0,120.0,3.0,Good,0.0,0.0,6.0,9.0,manuf,No,1
18.0,BLACK,Female,5TH YR COL,3.5,No,508.0,125.0,5.0,Very Good,0.0,0.0,15.0,48.0,transp,No,1
16.0,BLACK,Male,1ST YR COL,3.7,No,508.0,185.0,5.0,Good,0.0,0.0,6.0,58.0,busi,No,1
17.0,BLACK,Female,4TH YR COL,4.1,No,409.0,115.0,4.0,Very Good,0.0,0.0,4.0,15.0,pro,No,1
20.0,PUERTORICAN,Male,12TH GRADE,3.0,No,603.0,200.0,7.0,Fair,0.0,0.0,8.0,7.0,busi,No,1
15.0,FRENCH,Female,12TH GRADE,0.0,No,503.0,180.0,12.0,Good,0.0,0.0,6.0,1.0,busi,No,0
19.0,PUERTORICAN,Female,12TH GRADE,0.0,No,502.0,114.0,2.0,Good,0.0,0.0,4.0,13.0,transp,Yes,0
17.0,BLACK,Female,12TH GRADE,2.5,No,504.0,123.0,4.0,Excellent,0.0,0.0,11.0,46.0,pro,No,1
15.0,PUERTORICAN,Male,4TH YR COL,2.6,No,511.0,155.0,4.0,Very Good,1.0,0.0,2.0,68.0,transp,No,1
18.0,OTHER-HISPANIC,Male,10TH GRADE,0.0,No,510.0,212.0,4.0,Good,1.0,0.0,7.0,12.0,pro,No,0
21.0,BLACK,Male,11TH GRADE,5.0,Yes,600.0,193.0,1.0,Very Good,0.0,0.0,8.0,21.0,busi,No,1
17.0,PUERTORICAN,Male,8TH GRADE,2.7,No,508.0,145.0,3.0,Very Good,0.0,0.0,7.0,17.0,manuf,No,1
14.0,BLACK,Male,11TH GRADE,1.35,Yes,600.0,186.0,5.0,Fair,0.0,0.0,14.0,9.0,manuf,No,0
16.0,BLACK,Female,1ST YR COL,2.6,No,505.0,154.0,4.0,Poor,0.0,0.0,6.0,17.0,pro,Yes,1
19.0,BLACK,Male,2ND YR COL,4.0,Yes,508.0,160.0,7.0,Excellent,0.0,0.0,4.0,12.0,wholesale,Yes,1
18.0,MEXICAN-AMERICAN,Female,12TH GRADE,1.3,No,503.0,240.0,3.0,Good,0.0,0.0,2.0,29.0,pro,No,0
20.0,PUERTORICAN,Female,2ND YR COL,1.0,No,502.0,140.0,8.0,Fair,0.0,0.0,4.0,30.0,wholesale,No,0
16.0,PUERTORICAN,Male,12TH GRADE,0.2,Yes,502.0,135.0,8.0,Poor,0.0,0.0,9.0,1.0,manuf,No,0
15.0,PUERTORICAN,Male,12TH GRADE,2.5,No,505.0,150.0,8.0,Good,0.0,0.0,5.0,2.0,pro,Yes,1
20.0,BLACK,Female,1ST YR COL,0.1,No,508.0,250.0,6.0,Good,0.0,0.0,1.0,10.0,retail,Yes,0
17.0,BLACK,Male,9TH GRADE,1.0,Yes,510.0,185.0,6.0,Good,0.0,0.0,10.0,1.0,retail,No,0
21.0,BLACK,Male,12TH GRADE,2.8,Yes,510.0,183.0,3.0,Excellent,0.0,0.0,2.0,42.0,manuf,No,1
22.0,GERMAN,Female,12TH GRADE,7.5,No,504.0,145.0,2.0,Excellent,0.0,0.0,3.0,21.0,retail,No,1
15.0,AMERICAN,Female,12TH GRADE,0.75,No,505.0,120.0,5.0,Good,0.0,0.0,8.0,32.0,agri,No,0
14.0,AMERICAN,Female,1ST YR COL,2.7,No,503.0,118.0,3.0,Fair,0.0,0.0,9.0,58.0,pro,No,1
17.0,CUBAN,Male,4TH YR COL,5.6,Yes,601.0,150.0,6.0,Excellent,1.0,0.0,3.0,72.0,manuf,No,1
20.0,CUBAN,Female,4TH YR COL,3.3,No,502.0,120.0,6.0,Excellent,0.0,0.0,5.0,36.0,pro,No,1
18.0,BLACK,Male,12TH GRADE,2.73,No,602.0,165.0,2.0,Very Good,1.0,0.0,8.0,6.0,fin,No,1
16.0,BLACK,Male,3RD YR COL,5.0,No,509.0,170.0,4.0,Excellent,0.0,0.0,2.0,51.0,pro,No,1
18.0,BLACK,Male,1ST YR COL,1.6,No,505.0,130.0,4.0,Good,0.0,0.0,4.0,4.0,transp,No,0
18.0,MEXICAN,Female,3RD YR COL,2.01,No,503.0,106.0,3.0,Very Good,0.0,0.0,4.0,27.0,retail,No,1
14.0,ENGLISH,Female,12TH GRADE,0.7,Yes,506.0,125.0,3.0,Good,4.0,0.0,11.0,20.0,busi,No,0
21.0,ENGLISH,Female,11TH GRADE,3.5,No,502.0,144.0,2.0,Very Good,0.0,0.0,11.0,57.0,fin,No,1
15.0,MEXICAN-AMERICAN,Male,12TH GRADE,0.0,No,600.0,253.0,2.0,Good,0.0,0.0,6.0,21.0,manuf,No,0
21.0,MEXICAN-AMERICAN,Female,12TH GRADE,0.2,No,503.0,150.0,2.0,Good,0.0,0.0,7.0,18.0,pro,No,0
19.0,MEXICAN,Male,12TH GRADE,3.0,No,509.0,180.0,6.0,Very Good,0.0,0.0,10.0,32.0,pro,No,1
15.0,MEXICAN,Female,4TH YR COL,2.2,No,501.0,120.0,3.0,Very Good,0.0,0.0,7.0,12.0,manuf,No,1
14.0,MEXICAN-AMERICAN,Female,11TH GRADE,3.2,Yes,505.0,140.0,6.0,Fair,1.0,0.0,4.0,23.0,wholesale,No,1
18.0,MEXICAN,Female,6TH GRADE,0.78,No,500.0,110.0,3.0,Fair,0.0,0.0,6.0,1.0,personal,No,0
20.0,MEXICAN-AMERICAN,Male,12TH GRADE,2.1,No,508.0,180.0,7.0,Fair,0.0,0.0,4.0,1.0,agri,No,1
18.0,MEXICAN-AMERICAN,Male,12TH GRADE,1.0,No,510.0,190.0,7.0,Poor,0.0,0.0,8.0,13.0,manuf,No,0
16.0,GERMAN,Female,12TH GRADE,2.0,No,506.0,105.0,6.0,Excellent,0.0,0.0,3.0,65.0,pro,No,1
15.0,MEXICAN-AMERICAN,Male,12TH GRADE,2.5,No,504.0,140.0,12.0,Good,0.0,0.0,5.0,7.0,busi,No,1
21.0,MEXICAN-AMERICAN,Female,12TH GRADE,0.0,No,502.0,110.0,12.0,Fair,0.0,0.0,7.0,13.0,personal,No,0
16.0,MEXICAN,Female,12TH GRADE,0.82,No,411.0,97.0,5.0,Very Good,0.0,0.0,9.0,41.0,busi,No,0
14.0,MEXICAN,Female,12TH GRADE,0.1,No,502.0,118.0,5.0,Fair,0.0,0.0,12.0,21.0,retail,No,0
17.0,MEXICAN-AMERICAN,Male,11TH GRADE,0.9538,No,509.0,175.0,6.0,Very Good,0.0,0.0,17.0,43.0,retail,No,0
16.0,MEXICAN-AMERICAN,Male,11TH GRADE,1.85,Yes,506.0,150.0,6.0,Very Good,3.0,0.0,5.0,41.0,retail,Yes,1
14.0,MEXICAN-AMERICAN,Female,12TH GRADE,1.1,No,502.0,140.0,6.0,Fair,1.0,0.0,16.0,14.0,pro,No,0
18.0,MEXICAN-AMERICAN,Female,12TH GRADE,0.85,No,503.0,165.0,8.0,Good,0.0,0.0,16.0,11.0,manuf,No,0
17.0,MEXICAN-AMERICAN,Male,11TH GRADE,0.7007,No,508.0,155.0,8.0,Poor,0.0,1.0,13.0,12.0,manuf,No,0
16.0,ENGLISH,Female,9TH GRADE,0.9,No,411.0,110.0,8.0,Very Good,0.0,0.0,6.0,8.0,retail,No,0
17.0,MEXICAN-AMERICAN,Male,11TH GRADE,0.5,No,509.0,155.0,6.0,Excellent,0.0,0.0,19.0,19.0,construction,No,0
15.0,MEXICAN,Male,12TH GRADE,3.0,No,504.0,135.0,6.0,Very Good,0.0,1.0,7.0,17.0,construction,No,1
18.0,BLACK,Female,4TH YR COL,1.85,No,508.0,200.0,3.0,Very Good,0.0,0.0,12.0,41.0,pub,Yes,1
17.0,MEXICAN-AMERICAN,Female,2ND YR COL,1.7,No,506.0,175.0,6.0,Fair,0.0,0.0,7.0,13.0,transp,No,0
17.0,MEXICAN-AMERICAN,Male,12TH GRADE,0.5,No,511.0,200.0,3.0,Very Good,0.0,0.0,10.0,16.0,manuf,No,0
22.0,MEXICAN,Male,2ND YR COL,4.1,No,511.0,210.0,2.0,Very Good,0.0,0.0,3.0,48.0,pub,No,1
20.0,MEXICAN-AMERICAN,Female,2ND YR COL,2.1,No,503.0,137.0,2.0,Very Good,0.0,0.0,6.0,29.0,pub,No,1
17.0,MEXICAN-AMERICAN,Male,12TH GRADE,0.4,No,600.0,155.0,2.0,Excellent,0.0,1.0,21.0,5.0,retail,No,0
18.0,GERMAN,Male,5TH YR COL,3.85,No,602.0,190.0,4.0,Good,0.0,0.0,8.0,77.0,pub,No,1
21.0,MEXICAN-AMERICAN,Female,12TH GRADE,0.5,Yes,411.0,110.0,3.0,Good,0.0,0.0,6.0,22.0,manuf,No,0
18.0,BLACK,Male,9TH GRADE,3.1,Yes,505.0,155.0,4.0,Very Good,0.0,0.0,3.0,1.0,manuf,No,1
20.0,AMERICAN,Male,10TH GRADE,0.01,No,507.0,165.0,7.0,Good,0.0,0.0,7.0,2.0,construction,No,0
17.0,BLACK,Female,1ST YR COL,2.3,No,505.0,135.0,6.0,Excellent,3.0,0.0,11.0,22.0,manuf,No,1
20.0,BLACK,Female,12TH GRADE,4.9,No,504.0,142.0,2.0,Very Good,0.0,0.0,7.0,61.0,manuf,No,1
18.0,BLACK,Male,12TH GRADE,0.9,No,508.0,138.0,10.0,Very Good,0.0,0.0,11.0,3.0,personal,No,0
19.0,PUERTORICAN,Female,1ST YR COL,0.5,No,502.0,120.0,3.0,Very Good,0.0,0.0,11.0,17.0,retail,No,0
20.0,MEXICAN-AMERICAN,Male,12TH GRADE,1.8,No,503.0,165.0,5.0,Excellent,0.0,0.0,13.0,16.0,construction,No,1
21.0,BLACK,Male,3RD YR COL,1.7,No,511.0,170.0,1.0,Good,0.0,0.0,13.0,11.0,wholesale,No,0
18.0,BLACK,Male,4TH YR COL,3.8,No,509.0,155.0,1.0,Very Good,0.0,0.0,13.0,52.0,pub,Yes,1
22.0,BLACK,Female,1ST YR COL,1.3,No,411.0,126.0,2.0,Very Good,0.0,0.0,5.0,19.0,pro,No,0
20.0,BLACK,Male,12TH GRADE,1.8,No,511.0,197.0,1.0,Very Good,0.0,0.0,3.0,22.0,manuf,Yes,1
19.0,HAWAIIAN,Male,12TH GRADE,0.9,No,510.0,223.0,1.0,Fair,2.0,1.0,11.0,30.0,manuf,No,0
18.0,BLACK,Male,1ST YR COL,0.9,No,506.0,150.0,1.0,Very Good,0.0,0.0,14.0,4.0,busi,No,0
21.0,ITALIAN,Male,12TH GRADE,2.0,No,507.0,125.0,1.0,Poor,0.0,0.0,5.0,25.0,construction,No,1
18.0,ENGLISH,Male,2ND YR COL,5.8,No,504.0,135.0,1.0,Good,0.0,0.0,6.0,65.0,busi,Yes,1
21.0,CUBAN,Male,2ND YR COL,4.15,No,509.0,160.0,1.0,Excellent,1.0,0.0,15.0,24.0,manuf,Yes,1
20.0,AMERICAN,Male,12TH GRADE,4.1,No,509.0,140.0,1.0,Very Good,0.0,1.0,3.0,77.0,manuf,Yes,1
20.0,GERMAN,Female,12TH GRADE,2.8,No,508.0,119.0,2.0,Very Good,0.0,0.0,8.0,70.0,pub,No,1
21.0,AMERICAN,Male,2ND YR COL,2.0,No,604.0,220.0,3.0,Very Good,0.0,1.0,15.0,77.0,construction,No,1
19.0,GERMAN,Male,12TH GRADE,2.3,Yes,507.0,160.0,1.0,Excellent,1.0,1.0,4.0,32.0,manuf,No,1
22.0,ENGLISH,Male,1ST YR COL,6.0,No,600.0,225.0,1.0,Poor,0.0,1.0,10.0,81.0,construction,No,1
19.0,GERMAN,Male,4TH YR COL,4.8,No,508.0,155.0,2.0,Good,0.0,0.0,7.0,86.0,manuf,Yes,1
21.0,BLACK,Male,2ND YR COL,2.7,No,601.0,169.0,1.0,Excellent,0.0,1.0,2.0,61.0,construction,No,1
21.0,BLACK,Male,12TH GRADE,3.1,No,600.0,205.0,1.0,Excellent,0.0,0.0,13.0,43.0,construction,No,1
20.0,BLACK,Male,12TH GRADE,1.8,No,510.0,175.0,1.0,Excellent,1.0,1.0,1.0,27.0,fin,No,1
21.0,GERMAN,Male,12TH GRADE,1.8,No,511.0,165.0,3.0,Excellent,0.0,1.0,5.0,13.0,manuf,No,1
20.0,BLACK,Male,2ND YR COL,2.8,No,508.0,145.0,1.0,Excellent,0.0,1.0,12.0,7.0,pub,No,1
20.0,BLACK,Male,6TH YR COL,5.8,No,600.0,165.0,1.0,Good,0.0,0.0,4.0,54.0,pub,No,1
20.0,BLACK,Male,12TH GRADE,1.6,No,509.0,175.0,1.0,Very Good,0.0,1.0,4.0,19.0,manuf,No,0
21.0,BLACK,Male,12TH GRADE,1.2,No,509.0,200.0,1.0,Excellent,0.0,0.0,9.0,18.0,busi,No,0
21.0,MEXICAN-AMERICAN,Male,12TH GRADE,1.008,No,505.0,130.0,1.0,Very Good,0.0,0.0,12.0,6.0,agri,No,0
21.0,GERMAN,Male,12TH GRADE,0.7,Yes,511.0,145.0,1.0,Very Good,0.0,0.0,5.0,66.0,manuf,No,0
19.0,GERMAN,Male,10TH GRADE,3.0,No,509.0,130.0,1.0,Good,0.0,1.0,9.0,42.0,manuf,Yes,1
21.0,ENGLISH,Male,12TH GRADE,0.8,No,508.0,200.0,1.0,Very Good,0.0,0.0,5.0,15.0,construction,No,0
20.0,BLACK,Male,12TH GRADE,13.8775,No,509.0,174.0,1.0,Very Good,3.0,0.0,2.0,34.0,transp,No,1
22.0,BLACK,Male,2ND YR COL,1.0,No,511.0,170.0,1.0,Excellent,0.0,0.0,10.0,10.0,retail,No,0
21.0,BLACK,Male,12TH GRADE,3.5,No,511.0,172.0,1.0,Excellent,4.0,0.0,3.0,29.0,pub,Yes,1
19.0,BLACK,Male,12TH GRADE,0.0,No,509.0,170.0,1.0,Very Good,0.0,0.0,7.0,27.0,manuf,No,0
20.0,PUERTORICAN,Male,9TH GRADE,3.0,No,601.0,165.0,3.0,Good,0.0,0.0,9.0,9.0,personal,No,1
20.0,BLACK,Male,12TH GRADE,0.0,No,509.0,160.0,1.0,Good,2.0,0.0,9.0,8.0,manuf,No,0
20.0,GERMAN,Male,12TH GRADE,2.0,No,510.0,163.0,6.0,Good,0.0,0.0,6.0,7.0,manuf,No,1
19.0,FRENCH,Male,1ST YR COL,4.8,No,510.0,170.0,1.0,Very Good,0.0,0.0,4.0,46.0,pub,Yes,1
21.0,OTHER,Male,2ND YR COL,4.2,No,508.0,165.0,1.0,Very Good,0.0,0.0,9.0,45.0,transp,Yes,1
19.0,GERMAN,Male,12TH GRADE,0.0,No,601.0,195.0,1.0,Excellent,0.0,0.0,8.0,25.0,retail,No,0
22.0,PUERTORICAN,Male,1ST YR COL,5.0,No,510.0,220.0,1.0,Good,0.0,1.0,10.0,14.0,pub,No,1
20.0,BLACK,Male,12TH GRADE,3.8,Yes,510.0,150.0,2.0,Fair,0.0,0.0,7.0,28.0,busi,No,1
19.0,BLACK,Male,12TH GRADE,1.0,No,509.0,140.0,3.0,Excellent,0.0,0.0,6.0,7.0,manuf,No,0
21.0,AMERICAN,Female,12TH GRADE,3.2,No,502.0,120.0,1.0,Excellent,0.0,0.0,6.0,38.0,busi,No,1
22.0,POLISH,Male,12TH GRADE,7.5,Yes,600.0,200.0,1.0,Excellent,0.0,0.0,3.0,75.0,pub,No,1
20.0,IRISH,Male,2ND YR COL,2.1,No,510.0,160.0,3.0,Very Good,0.0,0.0,10.0,91.0,manuf,No,1
22.0,ENGLISH,Male,4TH YR COL,3.0,No,510.0,165.0,1.0,Excellent,0.0,0.0,5.0,87.0,pub,No,1
19.0,ITALIAN,Female,2ND YR COL,2.6,No,502.0,132.0,1.0,Very Good,0.0,0.0,15.0,49.0,pro,No,1
19.0,AMERICAN,Male,12TH GRADE,3.6368,Yes,511.0,188.0,1.0,Excellent,0.0,0.0,3.0,96.0,retail,Yes,1
20.0,ENGLISH,Male,2ND YR COL,2.5,No,508.0,140.0,1.0,Excellent,0.0,0.0,15.0,91.0,retail,No,1
19.0,GERMAN,Male,12TH GRADE,5.2,No,600.0,190.0,1.0,Very Good,0.0,1.0,5.0,74.0,transp,No,1
20.0,NATIVE-AMERICAN,Male,2ND YR COL,3.7,No,510.0,155.0,1.0,Excellent,0.0,0.0,4.0,81.0,busi,Yes,1
19.0,ENGLISH,Male,12TH GRADE,2.8,No,507.0,188.0,3.0,Very Good,0.0,0.0,22.0,67.0,retail,No,1
18.0,FRENCH,Male,12TH GRADE,0.8,No,600.0,170.0,1.0,Very Good,0.0,1.0,13.0,89.0,personal,No,0
21.0,ITALIAN,Male,12TH GRADE,0.0,No,600.0,198.0,1.0,Excellent,0.0,0.0,7.0,50.0,construction,No,0
21.0,BLACK,Male,3RD YR COL,4.0,No,601.0,175.0,1.0,Excellent,0.0,0.0,5.0,73.0,manuf,Yes,1
18.0,FRENCH,Male,1ST YR COL,4.8,No,600.0,185.0,1.0,Good,0.0,0.0,4.0,79.0,transp,No,1
20.0,IRISH,Male,12TH GRADE,2.3,No,503.0,125.0,1.0,Excellent,0.0,0.0,7.0,43.0,manuf,No,1
21.0,BLACK,Male,12TH GRADE,1.8,No,611.0,180.0,1.0,Fair,1.0,1.0,7.0,44.0,fin,No,1
20.0,ENGLISH,Male,12TH GRADE,3.3,No,509.0,160.0,1.0,Excellent,0.0,0.0,7.0,66.0,construction,No,1
21.0,ENGLISH,Male,12TH GRADE,3.2,No,604.0,205.0,1.0,Very Good,0.0,0.0,6.0,35.0,busi,No,1
20.0,BLACK,Male,12TH GRADE,1.3,No,601.0,215.0,1.0,Very Good,0.0,0.0,2.0,30.0,mining,No,0
20.0,GERMAN,Male,12TH GRADE,5.8,No,600.0,240.0,1.0,Good,0.0,0.0,6.0,50.0,construction,No,1
19.0,ENGLISH,Male,12TH GRADE,1.9,No,510.0,185.0,1.0,Good,0.0,0.0,7.0,56.0,construction,No,1
21.0,FRENCH,Male,12TH GRADE,3.0,No,509.0,150.0,6.0,Very Good,0.0,1.0,5.0,52.0,busi,No,1
22.0,AMERICAN,Male,12TH GRADE,4.0,No,504.0,140.0,4.0,Very Good,0.0,0.0,5.0,45.0,pub,Yes,1
19.0,POLISH,Male,12TH GRADE,4.3,No,510.0,170.0,1.0,Very Good,3.0,0.0,4.0,64.0,pub,No,1
20.0,ENGLISH,Male,12TH GRADE,6.5,No,600.0,165.0,1.0,Excellent,0.0,0.0,5.0,54.0,retail,Yes,1
20.0,GERMAN,Male,11TH GRADE,0.0,Yes,601.0,220.0,1.0,Very Good,6.0,1.0,7.0,32.0,transp,No,0
21.0,BLACK,Female,12TH GRADE,0.32,Yes,501.0,150.0,6.0,Very Good,0.0,0.0,10.0,12.0,pro,No,0
14.0,ITALIAN,Male,11TH GRADE,3.8,No,508.0,160.0,5.0,Very Good,0.0,0.0,5.0,1.0,retail,No,1
14.0,IRISH,Male,4TH YR COL,3.28,No,507.0,180.0,4.0,Good,1.0,0.0,14.0,70.0,construction,Yes,1
15.0,GERMAN,Male,12TH GRADE,4.3,No,508.0,140.0,6.0,Excellent,0.0,0.0,11.0,32.0,retail,Yes,1
14.0,BLACK,Female,1ST YR COL,3.2,No,508.0,148.0,4.0,Good,1.0,0.0,10.0,15.0,pub,Yes,1
15.0,BLACK,Female,12TH GRADE,0.0,Yes,411.0,125.0,7.0,Good,0.0,0.0,4.0,10.0,retail,No,0
17.0,OTHER,Male,12TH GRADE,3.3,No,509.0,165.0,4.0,Very Good,0.0,0.0,4.0,20.0,transp,No,1
17.0,ENGLISH,Female,12TH GRADE,1.2,No,507.0,165.0,4.0,Good,0.0,0.0,15.0,50.0,retail,Yes,0
15.0,ENGLISH,Male,1ST YR COL,5.2,No,600.0,198.0,4.0,Very Good,0.0,0.0,12.0,81.0,retail,Yes,1
20.0,BLACK,Female,2ND YR COL,4.0,No,507.0,175.0,5.0,Very Good,0.0,0.0,3.0,89.0,transp,No,1
18.0,BLACK,Female,3RD YR COL,1.25,No,506.0,150.0,5.0,Very Good,0.0,0.0,13.0,72.0,fin,No,0
21.0,GERMAN,Female,5TH YR COL,13.8775,No,507.0,150.0,1.0,Good,0.0,0.0,6.0,81.0,manuf,No,1
15.0,FRENCH,Female,4TH YR COL,4.0,No,505.0,113.0,6.0,Excellent,0.0,0.0,11.0,45.0,busi,No,1
14.0,ENGLISH,Female,1ST YR COL,0.45,No,504.0,128.0,2.0,Fair,0.0,0.0,7.0,43.0,agri,No,0
17.0,CUBAN,Female,12TH GRADE,3.1,No,503.0,157.0,5.0,Good,0.0,0.0,5.0,20.0,retail,No,1
15.0,CUBAN,Female,12TH GRADE,4.0,No,503.0,143.0,5.0,Fair,0.0,0.0,2.0,29.0,pro,No,1
18.0,FRENCH,Female,10TH GRADE,0.78,No,507.0,195.0,3.0,Good,0.0,0.0,8.0,20.0,retail,No,0
16.0,WELSH,Male,1ST YR COL,2.5,No,510.0,150.0,4.0,Very Good,0.0,0.0,19.0,36.0,construction,No,1
14.0,ENGLISH,Male,4TH YR COL,6.1,No,508.0,140.0,4.0,Very Good,1.0,0.0,10.0,56.0,manuf,No,1
18.0,GERMAN,Female,12TH GRADE,1.53,No,504.0,115.0,4.0,Fair,0.0,0.0,9.0,64.0,wholesale,No,0
16.0,OTHER,Female,12TH GRADE,3.3495,No,506.0,130.0,4.0,Very Good,0.0,0.0,6.0,19.0,manuf,No,1
15.0,BLACK,Male,3RD YR COL,4.5,No,601.0,220.0,4.0,Fair,2.0,0.0,7.0,92.0,busi,No,1
14.0,ENGLISH,Male,1ST YR COL,4.2,No,508.0,150.0,4.0,Good,1.0,0.0,9.0,29.0,construction,No,1
14.0,GERMAN,Female,12TH GRADE,3.5,No,504.0,128.0,4.0,Very Good,0.0,0.0,8.0,28.0,transp,No,1
18.0,GERMAN,Female,12TH GRADE,0.0,No,507.0,122.0,4.0,Good,2.0,0.0,7.0,57.0,manuf,No,0
15.0,GERMAN,Male,4TH YR COL,3.63,No,601.0,175.0,4.0,Very Good,0.0,0.0,8.0,71.0,retail,No,1
20.0,ENGLISH,Female,12TH GRADE,0.3,No,504.0,250.0,7.0,Very Good,0.0,0.0,2.0,1.0,manuf,No,0
19.0,ENGLISH,Female,12TH GRADE,0.0,No,502.0,250.0,6.0,Fair,0.0,1.0,5.0,4.0,personal,No,0
15.0,ENGLISH,Female,8TH GRADE,0.0,Yes,503.0,165.0,6.0,Fair,0.0,0.0,1.0,2.0,manuf,No,0
18.0,ITALIAN,Female,1ST YR COL,1.2,No,505.0,208.0,3.0,Good,1.0,0.0,12.0,22.0,retail,No,0
20.0,FRENCH,Female,2ND YR COL,0.72,No,508.0,145.0,3.0,Good,3.0,0.0,7.0,86.0,pro,No,0
21.0,ENGLISH,Male,10TH GRADE,2.45,Yes,510.0,130.0,3.0,Very Good,0.0,1.0,14.0,21.0,construction,No,1
17.0,GERMAN,Male,4TH YR COL,5.8,No,600.0,170.0,5.0,Excellent,0.0,0.0,12.0,61.0,manuf,Yes,1
15.0,GERMAN,Male,12TH GRADE,4.3,No,601.0,200.0,5.0,Very Good,0.0,0.0,9.0,35.0,manuf,No,1
15.0,ENGLISH,Male,4TH YR COL,0.35,No,511.0,236.0,7.0,Good,0.0,0.0,8.0,35.0,retail,No,0
15.0,BLACK,Male,12TH GRADE,3.0,Yes,506.0,145.0,4.0,Good,0.0,0.0,10.0,1.0,wholesale,No,1
20.0,BLACK,Female,3RD YR COL,2.0,No,507.0,135.0,5.0,Excellent,0.0,0.0,3.0,19.0,pro,Yes,1
19.0,ENGLISH,Female,4TH YR COL,3.0,No,502.0,125.0,3.0,Very Good,0.0,0.0,7.0,52.0,pro,Yes,1
21.0,BLACK,Male,12TH GRADE,1.4,No,600.0,175.0,10.0,Very Good,0.0,0.0,11.0,6.0,retail,No,0
15.0,BLACK,Female,3RD YR COL,4.0,No,510.0,170.0,10.0,Excellent,0.0,0.0,2.0,15.0,transp,No,1
17.0,CUBAN,Male,3RD YR COL,1.3,No,508.0,180.0,2.0,Excellent,3.0,0.0,27.0,21.0,retail,Yes,0
18.0,PUERTORICAN,Female,2ND YR COL,3.2,No,503.0,111.0,5.0,Excellent,0.0,0.0,4.0,46.0,retail,Yes,1
17.0,BLACK,Female,4TH YR COL,1.2,No,505.0,140.0,7.0,Very Good,0.0,0.0,6.0,45.0,busi,No,0
15.0,BLACK,Male,12TH GRADE,3.0,No,506.0,130.0,7.0,Good,0.0,0.0,8.0,10.0,manuf,Yes,1
16.0,ENGLISH,Female,8TH GRADE,2.4,No,503.0,155.0,7.0,Good,0.0,0.0,4.0,23.0,retail,No,1
20.0,ENGLISH,Female,2ND YR COL,5.59,Yes,501.0,102.0,1.0,Good,0.0,0.0,4.0,67.0,transp,Yes,1
19.0,BLACK,Female,4TH YR COL,4.2,No,507.0,160.0,7.0,Good,0.0,0.0,5.0,69.0,pub,Yes,1
21.0,IRISH,Female,12TH GRADE,0.5,No,509.0,110.0,1.0,Poor,0.0,0.0,10.0,39.0,transp,No,0
20.0,OTHER-SPANISH,Male,12TH GRADE,5.3,No,600.0,235.0,3.0,Excellent,0.0,0.0,8.0,67.0,manuf,No,1
19.0,ENGLISH,Female,9TH GRADE,1.8,Yes,501.0,130.0,3.0,Good,0.0,0.0,5.0,30.0,busi,No,1
14.0,MEXICAN-AMERICAN,Male,12TH GRADE,2.4,No,502.0,140.0,6.0,Fair,0.0,0.0,9.0,14.0,busi,No,1
15.0,IRISH,Female,12TH GRADE,1.85,No,508.0,130.0,5.0,Excellent,0.0,0.0,15.0,61.0,enter,No,1
